bundle_path	source_path	bytes	sha256	status	reason
results/hifieval/arabidopsis_sim_32x/fmlrc/provenance.json	/home/work/wenhai/dadec/benchmark/results/hifieval/arabidopsis_sim_32x/fmlrc/provenance.json	9736	05a1c03b0345d12230989d1b33f0d08a0eea8b70d4db3a8a41d3f4e4d6058e61	included	compact final report, aggregate, metric, status, or provenance
results/hifieval/arabidopsis_sim_32x/fmlrc/unfiltered/fmlrc.base.eval.tsv	/home/work/wenhai/dadec/benchmark/results/hifieval/arabidopsis_sim_32x/fmlrc/unfiltered/fmlrc.base.eval.tsv	84035	cdd785b47e8e69d766c6d44d9984ba3033c70a7e7e3ea502dda9c7fc68d233fd	included	compact final report, aggregate, metric, status, or provenance
results/hifieval/arabidopsis_sim_32x/fmlrc/unfiltered/fmlrc.hp.ErrorRate.tsv	/home/work/wenhai/dadec/benchmark/results/hifieval/arabidopsis_sim_32x/fmlrc/unfiltered/fmlrc.hp.ErrorRate.tsv	935	f7a283c5b26fd8074fddc4d443c3c6156bdf5cfc3d5573792b7014b2daf6992a	included	compact final report, aggregate, metric, status, or provenance
results/hifieval/arabidopsis_sim_32x/fmlrc/unfiltered/fmlrc.metric.eval.tsv	/home/work/wenhai/dadec/benchmark/results/hifieval/arabidopsis_sim_32x/fmlrc/unfiltered/fmlrc.metric.eval.tsv	14938	550f2821bf630fefae81388755011a5fc3975170fa471ac9805de079f179fea7	included	compact final report, aggregate, metric, status, or provenance
results/hifieval/arabidopsis_sim_32x/fmlrc/unfiltered/fmlrc.rdlvl.eval.tsv	/home/work/wenhai/dadec/benchmark/results/hifieval/arabidopsis_sim_32x/fmlrc/unfiltered/fmlrc.rdlvl.eval.tsv	100514	a1e32114ea8c921da17d225c5e34cd6d9040ced3ed4a0c4c8b3683a6f72bc913	included	compact final report, aggregate, metric, status, or provenance
results/hifieval/arabidopsis_sim_32x/l_hero/filtered/l_hero.base.eval.tsv	/home/work/wenhai/dadec/benchmark/results/hifieval/arabidopsis_sim_32x/l_hero/filtered/l_hero.base.eval.tsv	95237	bf47277325c1ef4a5296511d44790bf3190ff73caf4499ea325216d1bddab63a	included	compact final report, aggregate, metric, status, or provenance
results/hifieval/arabidopsis_sim_32x/l_hero/filtered/l_hero.read.eval.tsv	/home/work/wenhai/dadec/benchmark/results/hifieval/arabidopsis_sim_32x/l_hero/filtered/l_hero.read.eval.tsv	135	266de2c946033cb4961088a7ec8310f36ed472f8a6b0c889e1ff54fa99768eca	included	compact final report, aggregate, metric, status, or provenance
results/hifieval/arabidopsis_sim_32x/l_hero/provenance.json	/home/work/wenhai/dadec/benchmark/results/hifieval/arabidopsis_sim_32x/l_hero/provenance.json	9768	5fc2d7f69cb4bfd4b86f34b1e3c7649988acda7455c39f956627ef5247783685	included	compact final report, aggregate, metric, status, or provenance
results/hifieval/arabidopsis_sim_32x/l_hero/unfiltered/l_hero.base.eval.tsv	/home/work/wenhai/dadec/benchmark/results/hifieval/arabidopsis_sim_32x/l_hero/unfiltered/l_hero.base.eval.tsv	97229	55ae60a0212791024f0f7f537730df3da4e6d5520db961ac1776af5e1c8bc4b6	included	compact final report, aggregate, metric, status, or provenance
results/hifieval/arabidopsis_sim_32x/l_hero/unfiltered/l_hero.hp.ErrorRate.tsv	/home/work/wenhai/dadec/benchmark/results/hifieval/arabidopsis_sim_32x/l_hero/unfiltered/l_hero.hp.ErrorRate.tsv	945	fa7e30ba15622dc83b84779f5fa0d130049a1d1fc34323010711ad32bca2822f	included	compact final report, aggregate, metric, status, or provenance
results/hifieval/arabidopsis_sim_32x/l_hero/unfiltered/l_hero.metric.eval.tsv	/home/work/wenhai/dadec/benchmark/results/hifieval/arabidopsis_sim_32x/l_hero/unfiltered/l_hero.metric.eval.tsv	16649	03776059bc20ccea5864c537e4efc1d9345dfdbf4c0f6b19e7c4a50a0da005d1	included	compact final report, aggregate, metric, status, or provenance
results/hifieval/arabidopsis_sim_32x/l_hero/unfiltered/l_hero.rdlvl.eval.tsv	/home/work/wenhai/dadec/benchmark/results/hifieval/arabidopsis_sim_32x/l_hero/unfiltered/l_hero.rdlvl.eval.tsv	179744	355f01ef912d04a9c9f70f8f7116f46b4d4f39ce27c42363c290da15a54ebcc4	included	compact final report, aggregate, metric, status, or provenance
results/hifieval/arabidopsis_sim_32x/lordec/filtered/lordec.base.eval.tsv	/home/work/wenhai/dadec/benchmark/results/hifieval/arabidopsis_sim_32x/lordec/filtered/lordec.base.eval.tsv	95068	554a6ea78f521a1a42dbaf82cac2e5f3bd51294ca402f9067cf58405cdd6cc8e	included	compact final report, aggregate, metric, status, or provenance
results/hifieval/arabidopsis_sim_32x/lordec/filtered/lordec.read.eval.tsv	/home/work/wenhai/dadec/benchmark/results/hifieval/arabidopsis_sim_32x/lordec/filtered/lordec.read.eval.tsv	132	16e5c5c5098d51d6aca09cf074ba79eb9642fb284149881b0d59816b1921c79c	included	compact final report, aggregate, metric, status, or provenance
results/hifieval/arabidopsis_sim_32x/lordec/provenance.json	/home/work/wenhai/dadec/benchmark/results/hifieval/arabidopsis_sim_32x/lordec/provenance.json	9763	1f199c0b06c4d9eb91fee7aee7424d1006e4024cc9276e67ab8dde12e019f69d	included	compact final report, aggregate, metric, status, or provenance
results/hifieval/arabidopsis_sim_32x/lordec/unfiltered/lordec.base.eval.tsv	/home/work/wenhai/dadec/benchmark/results/hifieval/arabidopsis_sim_32x/lordec/unfiltered/lordec.base.eval.tsv	96200	43117afabf497a0fe970a8101b9d6c92e2b23f6bb562f5b39d685024168a8c0e	included	compact final report, aggregate, metric, status, or provenance
results/hifieval/arabidopsis_sim_32x/lordec/unfiltered/lordec.hp.ErrorRate.tsv	/home/work/wenhai/dadec/benchmark/results/hifieval/arabidopsis_sim_32x/lordec/unfiltered/lordec.hp.ErrorRate.tsv	890	4dbe549cd693f525450f93114e3bd2da2c60844c6ed7496240b88c93d90af134	included	compact final report, aggregate, metric, status, or provenance
results/hifieval/arabidopsis_sim_32x/lordec/unfiltered/lordec.metric.eval.tsv	/home/work/wenhai/dadec/benchmark/results/hifieval/arabidopsis_sim_32x/lordec/unfiltered/lordec.metric.eval.tsv	16624	3dee4ebfb40be4fe9b8461ec7ba927fdfe3755428938ae1d59adec84c10b3eec	included	compact final report, aggregate, metric, status, or provenance
results/hifieval/arabidopsis_sim_32x/lordec/unfiltered/lordec.rdlvl.eval.tsv	/home/work/wenhai/dadec/benchmark/results/hifieval/arabidopsis_sim_32x/lordec/unfiltered/lordec.rdlvl.eval.tsv	114141	b0d65864ed119d687f7f0f3903fca9af369911bf7dc8e418d13bab5d1d939038	included	compact final report, aggregate, metric, status, or provenance
results/hifieval/arabidopsis_sim_32x/proovread/filtered/proovread.base.eval.tsv	/home/work/wenhai/dadec/benchmark/results/hifieval/arabidopsis_sim_32x/proovread/filtered/proovread.base.eval.tsv	91978	13d21fa15a1fafb4a266b8473240aaa632320f2e84f4b5c8d8bd02d8bd41ebe8	included	compact final report, aggregate, metric, status, or provenance
results/hifieval/arabidopsis_sim_32x/proovread/filtered/proovread.read.eval.tsv	/home/work/wenhai/dadec/benchmark/results/hifieval/arabidopsis_sim_32x/proovread/filtered/proovread.read.eval.tsv	132	470791d312af9455f781868bc6ed13cf13fa875578084475fa5565fab9d6c52d	included	compact final report, aggregate, metric, status, or provenance
results/hifieval/arabidopsis_sim_32x/proovread/provenance.json	/home/work/wenhai/dadec/benchmark/results/hifieval/arabidopsis_sim_32x/proovread/provenance.json	10180	808c0ec28d90aeda8ac3def8e8410913d33399766ce04d117b7ddad6f5eaba4b	included	compact final report, aggregate, metric, status, or provenance
results/hifieval/arabidopsis_sim_32x/proovread/unfiltered/proovread.base.eval.tsv	/home/work/wenhai/dadec/benchmark/results/hifieval/arabidopsis_sim_32x/proovread/unfiltered/proovread.base.eval.tsv	92860	ce15c3b6d638d4741786621f422fd07f87c68b79e46045718aba2607d2fcb60e	included	compact final report, aggregate, metric, status, or provenance
results/hifieval/arabidopsis_sim_32x/proovread/unfiltered/proovread.hp.ErrorRate.tsv	/home/work/wenhai/dadec/benchmark/results/hifieval/arabidopsis_sim_32x/proovread/unfiltered/proovread.hp.ErrorRate.tsv	840	e62afcdd0b9b4f32f82b0f997b9e13a2c4078ca5b49ffdeea7f12ed8160b38c6	included	compact final report, aggregate, metric, status, or provenance
results/hifieval/arabidopsis_sim_32x/proovread/unfiltered/proovread.metric.eval.tsv	/home/work/wenhai/dadec/benchmark/results/hifieval/arabidopsis_sim_32x/proovread/unfiltered/proovread.metric.eval.tsv	16262	58e44803320abbdde60917a81193092ef0c02f63681012974410488d60d8e977	included	compact final report, aggregate, metric, status, or provenance
results/hifieval/arabidopsis_sim_32x/proovread/unfiltered/proovread.rdlvl.eval.tsv	/home/work/wenhai/dadec/benchmark/results/hifieval/arabidopsis_sim_32x/proovread/unfiltered/proovread.rdlvl.eval.tsv	86251	38c60c1c2ad216a69893bcc9a1c46019ab5f0602cd958c2b2f888fd9f6106b68	included	compact final report, aggregate, metric, status, or provenance
results/hifieval/arabidopsis_sim_32x/r_hero/filtered/r_hero.base.eval.tsv	/home/work/wenhai/dadec/benchmark/results/hifieval/arabidopsis_sim_32x/r_hero/filtered/r_hero.base.eval.tsv	99148	9038a7e199c74a828fb0851a46d8c2577951594d4f9ceab128e5f671899893cd	included	compact final report, aggregate, metric, status, or provenance
results/hifieval/arabidopsis_sim_32x/r_hero/filtered/r_hero.read.eval.tsv	/home/work/wenhai/dadec/benchmark/results/hifieval/arabidopsis_sim_32x/r_hero/filtered/r_hero.read.eval.tsv	135	8413697603ef24ebe5f70a65b6db33da22fe794ca3c35bc7e493f0fd9ab2d7e6	included	compact final report, aggregate, metric, status, or provenance
results/hifieval/arabidopsis_sim_32x/r_hero/provenance.json	/home/work/wenhai/dadec/benchmark/results/hifieval/arabidopsis_sim_32x/r_hero/provenance.json	9766	3ab27838c5becd07e0160b263695007f4de3c8f99856cae6215d4c7a05418640	included	compact final report, aggregate, metric, status, or provenance
results/hifieval/arabidopsis_sim_32x/r_hero/unfiltered/r_hero.base.eval.tsv	/home/work/wenhai/dadec/benchmark/results/hifieval/arabidopsis_sim_32x/r_hero/unfiltered/r_hero.base.eval.tsv	99973	5ef1566d13ed05d42e336114d6088609998bff100a3e2d3b3c20bbda292434c3	included	compact final report, aggregate, metric, status, or provenance
results/hifieval/arabidopsis_sim_32x/r_hero/unfiltered/r_hero.hp.ErrorRate.tsv	/home/work/wenhai/dadec/benchmark/results/hifieval/arabidopsis_sim_32x/r_hero/unfiltered/r_hero.hp.ErrorRate.tsv	842	f5e5ad8d519936c5b015eee2891534020e30aa94b72d46f766cbb3e93502e348	included	compact final report, aggregate, metric, status, or provenance
results/hifieval/arabidopsis_sim_32x/r_hero/unfiltered/r_hero.metric.eval.tsv	/home/work/wenhai/dadec/benchmark/results/hifieval/arabidopsis_sim_32x/r_hero/unfiltered/r_hero.metric.eval.tsv	16883	c30e870bc7936d2f5b1d4fb3a6b319af31825e6c2a528210bc28b99823e6edbd	included	compact final report, aggregate, metric, status, or provenance
results/hifieval/arabidopsis_sim_32x/r_hero/unfiltered/r_hero.rdlvl.eval.tsv	/home/work/wenhai/dadec/benchmark/results/hifieval/arabidopsis_sim_32x/r_hero/unfiltered/r_hero.rdlvl.eval.tsv	192425	dcb1a0682851b65566771c134dfcf14646a2186e4d97d4a5a4aa3f4e49265abc	included	compact final report, aggregate, metric, status, or provenance
results/hifieval/arabidopsis_sim_32x/ratatosk/filtered/ratatosk.base.eval.tsv	/home/work/wenhai/dadec/benchmark/results/hifieval/arabidopsis_sim_32x/ratatosk/filtered/ratatosk.base.eval.tsv	101367	58220d5317c457ea48e33b972e5812e9a355d99179199d564684819be69779e9	included	compact final report, aggregate, metric, status, or provenance
results/hifieval/arabidopsis_sim_32x/ratatosk/filtered/ratatosk.read.eval.tsv	/home/work/wenhai/dadec/benchmark/results/hifieval/arabidopsis_sim_32x/ratatosk/filtered/ratatosk.read.eval.tsv	132	f5e4b0c7e2cec4c6f1a0b256a9fd3bbe5899393390ae93d37b877532bec8327c	included	compact final report, aggregate, metric, status, or provenance
results/hifieval/arabidopsis_sim_32x/ratatosk/provenance.json	/home/work/wenhai/dadec/benchmark/results/hifieval/arabidopsis_sim_32x/ratatosk/provenance.json	9818	c9fd637abbc06689d71c19c2467cf6eafb5044da070e6f44af4f5a52bcad2dcd	included	compact final report, aggregate, metric, status, or provenance
results/hifieval/arabidopsis_sim_32x/ratatosk/unfiltered/ratatosk.base.eval.tsv	/home/work/wenhai/dadec/benchmark/results/hifieval/arabidopsis_sim_32x/ratatosk/unfiltered/ratatosk.base.eval.tsv	101652	c88fd711b5800b7d88ac9cad7978ff75a533bdd1c7588ff5828534490e35e287	included	compact final report, aggregate, metric, status, or provenance
results/hifieval/arabidopsis_sim_32x/ratatosk/unfiltered/ratatosk.hp.ErrorRate.tsv	/home/work/wenhai/dadec/benchmark/results/hifieval/arabidopsis_sim_32x/ratatosk/unfiltered/ratatosk.hp.ErrorRate.tsv	830	dd0b0b5aeb153fb7fd69aadec8afde4c72f29e91c9f15ade6c52bc42a79639e6	included	compact final report, aggregate, metric, status, or provenance
results/hifieval/arabidopsis_sim_32x/ratatosk/unfiltered/ratatosk.metric.eval.tsv	/home/work/wenhai/dadec/benchmark/results/hifieval/arabidopsis_sim_32x/ratatosk/unfiltered/ratatosk.metric.eval.tsv	17130	12e535027720be9ec9681dd64586789ce9b64cfd5924c863d8c32b2c93fc192f	included	compact final report, aggregate, metric, status, or provenance
results/hifieval/arabidopsis_sim_32x/ratatosk/unfiltered/ratatosk.rdlvl.eval.tsv	/home/work/wenhai/dadec/benchmark/results/hifieval/arabidopsis_sim_32x/ratatosk/unfiltered/ratatosk.rdlvl.eval.tsv	145343	9d6cdba139ba92fa4960caacd62ec92aba2c935f613488eb3d8e09385758f11f	included	compact final report, aggregate, metric, status, or provenance
results/hifieval/arabidopsis_sim_32x/summary.tsv	/home/work/wenhai/dadec/benchmark/results/hifieval/arabidopsis_sim_32x/summary.tsv	4467	dd0432e98f5ba586cd097c4f8a04780ea9457b173ba4b5bfbd3637c10008954a	included	compact final report, aggregate, metric, status, or provenance
results/hifieval/ecoli3_20x/colormap/filtered/colormap.base.eval.tsv	/home/work/wenhai/dadec/benchmark/results/hifieval/ecoli3_20x/colormap/filtered/colormap.base.eval.tsv	1877	d4e537219094a0f20e0022d30e970ae634d5c58cd898128c0760740a229df788	included	compact final report, aggregate, metric, status, or provenance
results/hifieval/ecoli3_20x/colormap/filtered/colormap.read.eval.tsv	/home/work/wenhai/dadec/benchmark/results/hifieval/ecoli3_20x/colormap/filtered/colormap.read.eval.tsv	125	9ead79006c7e82dc2ceaa8e369ad1054e3b1627f7936115e86855f6d7eb67462	included	compact final report, aggregate, metric, status, or provenance
results/hifieval/ecoli3_20x/colormap/provenance.json	/home/work/wenhai/dadec/benchmark/results/hifieval/ecoli3_20x/colormap/provenance.json	8871	19ad42e84d216834dbc5328e9edd6846fb61c1ad4bc5846852993513cf298080	included	compact final report, aggregate, metric, status, or provenance
results/hifieval/ecoli3_20x/colormap/unfiltered/colormap.base.eval.tsv	/home/work/wenhai/dadec/benchmark/results/hifieval/ecoli3_20x/colormap/unfiltered/colormap.base.eval.tsv	1870	30e1166ddaee8e3eb34a6457aec22bd90453f779e0838428ac54c4c9ae804bb2	included	compact final report, aggregate, metric, status, or provenance
results/hifieval/ecoli3_20x/colormap/unfiltered/colormap.hp.ErrorRate.tsv	/home/work/wenhai/dadec/benchmark/results/hifieval/ecoli3_20x/colormap/unfiltered/colormap.hp.ErrorRate.tsv	234	d0147eaee62aa6bba17ab99b93b2fb976c1fce9ebf388d88642b885985a9c5f6	included	compact final report, aggregate, metric, status, or provenance
results/hifieval/ecoli3_20x/colormap/unfiltered/colormap.metric.eval.tsv	/home/work/wenhai/dadec/benchmark/results/hifieval/ecoli3_20x/colormap/unfiltered/colormap.metric.eval.tsv	293	2810cfeeec1fe99e011244ac4cebef99d114fe92c12a640578fff9759a9f8cff	included	compact final report, aggregate, metric, status, or provenance
results/hifieval/ecoli3_20x/colormap/unfiltered/colormap.rdlvl.eval.tsv	/home/work/wenhai/dadec/benchmark/results/hifieval/ecoli3_20x/colormap/unfiltered/colormap.rdlvl.eval.tsv	7952	3cd10cac3841079f2c744153c6951108ad7b8a45a5b3105800b334d64d7c8ca3	included	compact final report, aggregate, metric, status, or provenance
results/hifieval/ecoli3_20x/dadec/filtered/dadec.base.eval.tsv	/home/work/wenhai/dadec/benchmark/results/hifieval/ecoli3_20x/dadec/filtered/dadec.base.eval.tsv	1847	5fd438c199e155bcff16f18a67b042b0194fbf1faf3784ecf89ab1f07a853274	included	compact final report, aggregate, metric, status, or provenance
results/hifieval/ecoli3_20x/dadec/filtered/dadec.read.eval.tsv	/home/work/wenhai/dadec/benchmark/results/hifieval/ecoli3_20x/dadec/filtered/dadec.read.eval.tsv	122	42860fca797b7d6721fecc43110c4df9b1a55391d33288dd07741c0af731f36d	included	compact final report, aggregate, metric, status, or provenance
results/hifieval/ecoli3_20x/dadec/provenance.json	/home/work/wenhai/dadec/benchmark/results/hifieval/ecoli3_20x/dadec/provenance.json	8894	85077488486bc99da15568e59bae20a8e6555a61fccdb8a9f624ee8f008422dd	included	compact final report, aggregate, metric, status, or provenance
results/hifieval/ecoli3_20x/dadec/unfiltered/dadec.base.eval.tsv	/home/work/wenhai/dadec/benchmark/results/hifieval/ecoli3_20x/dadec/unfiltered/dadec.base.eval.tsv	1838	38e0f0b5e32ce1ad62cd8b2b7d24e933355fb595b7a428118a5b359ad2ca60cb	included	compact final report, aggregate, metric, status, or provenance
results/hifieval/ecoli3_20x/dadec/unfiltered/dadec.hp.ErrorRate.tsv	/home/work/wenhai/dadec/benchmark/results/hifieval/ecoli3_20x/dadec/unfiltered/dadec.hp.ErrorRate.tsv	178	c5445082896e1d0dc309e8cae440d577a9bdae3284f1b2c7e1e92c249f9961fc	included	compact final report, aggregate, metric, status, or provenance
results/hifieval/ecoli3_20x/dadec/unfiltered/dadec.metric.eval.tsv	/home/work/wenhai/dadec/benchmark/results/hifieval/ecoli3_20x/dadec/unfiltered/dadec.metric.eval.tsv	304	42ecd819b6e281d41d8ded853286e7394eb4a6a29df1c7e319a27d177c073987	included	compact final report, aggregate, metric, status, or provenance
results/hifieval/ecoli3_20x/dadec/unfiltered/dadec.rdlvl.eval.tsv	/home/work/wenhai/dadec/benchmark/results/hifieval/ecoli3_20x/dadec/unfiltered/dadec.rdlvl.eval.tsv	1015	a64a822c3ac949caf9e0b7803fdf1a3bf32d661faaaee5be945a1976cf5aa23e	included	compact final report, aggregate, metric, status, or provenance
results/hifieval/ecoli3_20x/f_hero/filtered/f_hero.base.eval.tsv	/home/work/wenhai/dadec/benchmark/results/hifieval/ecoli3_20x/f_hero/filtered/f_hero.base.eval.tsv	1863	d4a91d37a2f3704182c4912f66d02854381b936655e69727da06dd5be54e1a6e	included	compact final report, aggregate, metric, status, or provenance
results/hifieval/ecoli3_20x/f_hero/filtered/f_hero.read.eval.tsv	/home/work/wenhai/dadec/benchmark/results/hifieval/ecoli3_20x/f_hero/filtered/f_hero.read.eval.tsv	125	ccf96c2981b1d302efc9411116b48e010ab288c33b0c625d00189cf337547ae6	included	compact final report, aggregate, metric, status, or provenance
results/hifieval/ecoli3_20x/f_hero/provenance.json	/home/work/wenhai/dadec/benchmark/results/hifieval/ecoli3_20x/f_hero/provenance.json	8894	0c07c97532412f1354f7b44052d5eab6d1fa4fe0fe55e7bb4b93b51e200c0a73	included	compact final report, aggregate, metric, status, or provenance
results/hifieval/ecoli3_20x/f_hero/unfiltered/f_hero.base.eval.tsv	/home/work/wenhai/dadec/benchmark/results/hifieval/ecoli3_20x/f_hero/unfiltered/f_hero.base.eval.tsv	1865	ded795d705d41f16f19e07d583809b3b5289e9fef5a487194abd269e70599267	included	compact final report, aggregate, metric, status, or provenance
results/hifieval/ecoli3_20x/f_hero/unfiltered/f_hero.hp.ErrorRate.tsv	/home/work/wenhai/dadec/benchmark/results/hifieval/ecoli3_20x/f_hero/unfiltered/f_hero.hp.ErrorRate.tsv	204	a5a905a4832dc42dea607433738e175c95a4be23e1f1bf07647d726ccd0a42a5	included	compact final report, aggregate, metric, status, or provenance
results/hifieval/ecoli3_20x/f_hero/unfiltered/f_hero.metric.eval.tsv	/home/work/wenhai/dadec/benchmark/results/hifieval/ecoli3_20x/f_hero/unfiltered/f_hero.metric.eval.tsv	299	f00a6ca7b57bf121e36d14e787a77d2619c0e961a8a4ef0fa8509420e4d94e54	included	compact final report, aggregate, metric, status, or provenance
results/hifieval/ecoli3_20x/f_hero/unfiltered/f_hero.rdlvl.eval.tsv	/home/work/wenhai/dadec/benchmark/results/hifieval/ecoli3_20x/f_hero/unfiltered/f_hero.rdlvl.eval.tsv	4829	4fcba25f4c7394cf06471c39b7fcb77ea121f2b8de4e3c0e003ffcd3bd295f2d	included	compact final report, aggregate, metric, status, or provenance
results/hifieval/ecoli3_20x/fmlrc/filtered/fmlrc.base.eval.tsv	/home/work/wenhai/dadec/benchmark/results/hifieval/ecoli3_20x/fmlrc/filtered/fmlrc.base.eval.tsv	1863	e3bc8b5d09ff551fbeb840ad22901d33efaf8c56d41bc1a4b27c91bedd686163	included	compact final report, aggregate, metric, status, or provenance
results/hifieval/ecoli3_20x/fmlrc/filtered/fmlrc.read.eval.tsv	/home/work/wenhai/dadec/benchmark/results/hifieval/ecoli3_20x/fmlrc/filtered/fmlrc.read.eval.tsv	125	fbdeba3c5ec294d6be006f4a94165f36e6cb7e5a04d23c1bfa724d43f8bdb502	included	compact final report, aggregate, metric, status, or provenance
results/hifieval/ecoli3_20x/fmlrc/provenance.json	/home/work/wenhai/dadec/benchmark/results/hifieval/ecoli3_20x/fmlrc/provenance.json	8820	3b01f9995feda8164a91930d41d31f5de3752fe8de5827570aaf6b05ac922a44	included	compact final report, aggregate, metric, status, or provenance
results/hifieval/ecoli3_20x/fmlrc/unfiltered/fmlrc.base.eval.tsv	/home/work/wenhai/dadec/benchmark/results/hifieval/ecoli3_20x/fmlrc/unfiltered/fmlrc.base.eval.tsv	1863	3f25ce27dacfbcbf2ed0e7c42e35f75b1871c6fa9487ba87ecea004200e7bc39	included	compact final report, aggregate, metric, status, or provenance
results/hifieval/ecoli3_20x/fmlrc/unfiltered/fmlrc.hp.ErrorRate.tsv	/home/work/wenhai/dadec/benchmark/results/hifieval/ecoli3_20x/fmlrc/unfiltered/fmlrc.hp.ErrorRate.tsv	190	b37d41e8b9ec3bbf5f7663d16a55ee2f207a2a2833f64397c6bc79421d20cbf0	included	compact final report, aggregate, metric, status, or provenance
results/hifieval/ecoli3_20x/fmlrc/unfiltered/fmlrc.metric.eval.tsv	/home/work/wenhai/dadec/benchmark/results/hifieval/ecoli3_20x/fmlrc/unfiltered/fmlrc.metric.eval.tsv	297	2ada26abcd863473db453cb7edf1485b2c0176a464618a8d11b3eca0a87b33e2	included	compact final report, aggregate, metric, status, or provenance
results/hifieval/ecoli3_20x/fmlrc/unfiltered/fmlrc.rdlvl.eval.tsv	/home/work/wenhai/dadec/benchmark/results/hifieval/ecoli3_20x/fmlrc/unfiltered/fmlrc.rdlvl.eval.tsv	5874	11e0f7246030daec2cf3ec1515bd5946d3b58d4c6e7ab19df89950312b69a4ed	included	compact final report, aggregate, metric, status, or provenance
results/hifieval/ecoli3_20x/l_hero/filtered/l_hero.base.eval.tsv	/home/work/wenhai/dadec/benchmark/results/hifieval/ecoli3_20x/l_hero/filtered/l_hero.base.eval.tsv	1871	9f5e28ba2c2eb8f2f0af564b78c91cdcff631a70eb44d1082566f3bb788a03d4	included	compact final report, aggregate, metric, status, or provenance
results/hifieval/ecoli3_20x/l_hero/filtered/l_hero.read.eval.tsv	/home/work/wenhai/dadec/benchmark/results/hifieval/ecoli3_20x/l_hero/filtered/l_hero.read.eval.tsv	125	3b9e6532f3ace89380f99b5110946e83c8cb088d2d2cd86af121037a0acf9ac6	included	compact final report, aggregate, metric, status, or provenance
results/hifieval/ecoli3_20x/l_hero/provenance.json	/home/work/wenhai/dadec/benchmark/results/hifieval/ecoli3_20x/l_hero/provenance.json	8901	66010f8e9dfe5c057bbccb347b47b07ef45d7f449c988f6853dc628348f9d781	included	compact final report, aggregate, metric, status, or provenance
results/hifieval/ecoli3_20x/l_hero/unfiltered/l_hero.base.eval.tsv	/home/work/wenhai/dadec/benchmark/results/hifieval/ecoli3_20x/l_hero/unfiltered/l_hero.base.eval.tsv	1872	b916971893bf9824d1bd2d5b5f78ae92bbefa7aeafb3776369ad547607733cc2	included	compact final report, aggregate, metric, status, or provenance
results/hifieval/ecoli3_20x/l_hero/unfiltered/l_hero.hp.ErrorRate.tsv	/home/work/wenhai/dadec/benchmark/results/hifieval/ecoli3_20x/l_hero/unfiltered/l_hero.hp.ErrorRate.tsv	203	4935cdf723e44535d9ffa056dc5da074d16476d5a8a02774286098f13f80f3d2	included	compact final report, aggregate, metric, status, or provenance
results/hifieval/ecoli3_20x/l_hero/unfiltered/l_hero.metric.eval.tsv	/home/work/wenhai/dadec/benchmark/results/hifieval/ecoli3_20x/l_hero/unfiltered/l_hero.metric.eval.tsv	294	589bea02518f176cc974292991c8e1abb3a63a89de47ebc0f4c4702a755697af	included	compact final report, aggregate, metric, status, or provenance
results/hifieval/ecoli3_20x/l_hero/unfiltered/l_hero.rdlvl.eval.tsv	/home/work/wenhai/dadec/benchmark/results/hifieval/ecoli3_20x/l_hero/unfiltered/l_hero.rdlvl.eval.tsv	11407	c7fcf398de491a1962fb59cdeeb8b4f2e1ffeddc63d8f654bfe8521d42e3c837	included	compact final report, aggregate, metric, status, or provenance
results/hifieval/ecoli3_20x/lordec/filtered/lordec.base.eval.tsv	/home/work/wenhai/dadec/benchmark/results/hifieval/ecoli3_20x/lordec/filtered/lordec.base.eval.tsv	1873	fc5aa29a04b7be2c775d8cf6e00952cc8cb99433d8ea9fbc43faf475311e7712	included	compact final report, aggregate, metric, status, or provenance
results/hifieval/ecoli3_20x/lordec/filtered/lordec.read.eval.tsv	/home/work/wenhai/dadec/benchmark/results/hifieval/ecoli3_20x/lordec/filtered/lordec.read.eval.tsv	123	82eccad4e456c707dcd3fe467c5e273aae900d7fcd710e568f8d0713411116f3	included	compact final report, aggregate, metric, status, or provenance
results/hifieval/ecoli3_20x/lordec/provenance.json	/home/work/wenhai/dadec/benchmark/results/hifieval/ecoli3_20x/lordec/provenance.json	8856	51c669186190fe8166490a0c5ab6ad8fd600e74ca08bca3596b29671bee1fe50	included	compact final report, aggregate, metric, status, or provenance
results/hifieval/ecoli3_20x/lordec/unfiltered/lordec.base.eval.tsv	/home/work/wenhai/dadec/benchmark/results/hifieval/ecoli3_20x/lordec/unfiltered/lordec.base.eval.tsv	1875	4a84de8c2b09aff0dd1403156a2dbfc1fc24bf029ba41fc6037470a997c61649	included	compact final report, aggregate, metric, status, or provenance
results/hifieval/ecoli3_20x/lordec/unfiltered/lordec.hp.ErrorRate.tsv	/home/work/wenhai/dadec/benchmark/results/hifieval/ecoli3_20x/lordec/unfiltered/lordec.hp.ErrorRate.tsv	201	c0fd236f3739b215a0c9b40a6481a2c9973a6ad6b4efbb41a4e99dc98168743f	included	compact final report, aggregate, metric, status, or provenance
results/hifieval/ecoli3_20x/lordec/unfiltered/lordec.metric.eval.tsv	/home/work/wenhai/dadec/benchmark/results/hifieval/ecoli3_20x/lordec/unfiltered/lordec.metric.eval.tsv	296	23ba25f89b9ae114a28ff2627e063205fdb14f6cac7cee7f6f7dbfbc08104692	included	compact final report, aggregate, metric, status, or provenance
